State Code,County Code,Site Num,Latitude,Longitude,Parameter Name,Sample Duration,Pollutant_Standard,Date Local,Units_ of_ Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,State_ Name,County _Name,City Name,CBSA Name,Date of Last Change
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/8/2019,Parts per million,24,100,0.241667,0.3,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/9/2019,Parts per million,23,96,0.295652,0.4,9,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/10/2019,Parts per million,24,100,0.3375,0.4,2,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/11/2019,Parts per million,24,100,0.345833,0.4,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/12/2019,Parts per million,20,83,0.365,0.5,20,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/13/2019,Parts per million,23,96,0.369565,0.6,4,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/14/2019,Parts per million,24,100,0.304167,0.4,20,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/15/2019,Parts per million,23,96,0.3,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/16/2019,Parts per million,24,100,0.316667,0.4,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/17/2019,Parts per million,24,100,0.325,0.5,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/18/2019,Parts per million,23,96,0.286957,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/19/2019,Parts per million,23,96,0.252174,0.5,19,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/20/2019,Parts per million,24,100,0.325,0.7,18,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/21/2019,Parts per million,23,96,0.330435,0.4,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/22/2019,Parts per million,24,100,0.308333,0.4,3,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/23/2019,Parts per million,24,100,0.3,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/24/2019,Parts per million,23,96,0.221739,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/25/2019,Parts per million,23,96,0.234783,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/26/2019,Parts per million,24,100,0.2,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/27/2019,Parts per million,23,96,0.217391,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/28/2019,Parts per million,24,100,0.270833,0.3,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/29/2019,Parts per million,24,100,0.25,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,9/30/2019,Parts per million,23,96,0.23913,0.3,6,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/1/2019,Parts per million,24,100,0.266667,0.3,4,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/2/2019,Parts per million,24,100,0.266667,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/3/2019,Parts per million,22,92,0.254545,0.4,19,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/4/2019,Parts per million,24,100,0.170833,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/5/2019,Parts per million,24,100,0.1625,0.2,2,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/6/2019,Parts per million,23,96,0.234783,0.3,14,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/7/2019,Parts per million,24,100,0.216667,0.3,3,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/8/2019,Parts per million,24,100,0.2,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/9/2019,Parts per million,23,96,0.213043,0.3,18,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/10/2019,Parts per million,24,100,0.220833,0.3,5,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/11/2019,Parts per million,23,96,0.217391,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/12/2019,Parts per million,23,96,0.165217,0.2,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/13/2019,Parts per million,24,100,0.145833,0.2,13,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/14/2019,Parts per million,24,100,0.1625,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/15/2019,Parts per million,23,96,0.178261,0.3,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/16/2019,Parts per million,24,100,0.175,0.3,3,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/17/2019,Parts per million,23,96,0.1,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/18/2019,Parts per million,23,96,0.113043,0.2,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/19/2019,Parts per million,24,100,0.158333,0.3,9,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/20/2019,Parts per million,24,100,0.141667,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/21/2019,Parts per million,23,96,0.178261,0.2,6,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/22/2019,Parts per million,24,100,0.2,0.3,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/23/2019,Parts per million,24,100,0.120833,0.3,18,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/24/2019,Parts per million,23,96,0.152174,0.2,5,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/25/2019,Parts per million,23,96,0.291304,0.5,16,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/26/2019,Parts per million,24,100,0.245833,0.4,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/27/2019,Parts per million,23,96,0.195652,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/28/2019,Parts per million,24,100,0.229167,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/29/2019,Parts per million,24,100,0.270833,0.5,9,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/30/2019,Parts per million,23,96,0.273913,0.3,6,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/31/2019,Parts per million,23,96,0.208696,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/1/2019,Parts per million,24,100,0.108333,0.2,20,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/2/2019,Parts per million,23,96,0.126087,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/3/2019,Parts per million,24,100,0.095833,0.2,18,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/4/2019,Parts per million,24,100,0.1875,0.3,2,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/5/2019,Parts per million,23,96,0.178261,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/6/2019,Parts per million,24,100,0.129167,0.2,17,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/7/2019,Parts per million,24,100,0.225,0.4,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/8/2019,Parts per million,22,92,0.059091,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/9/2019,Parts per million,24,100,0.158333,0.3,22,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/10/2019,Parts per million,24,100,0.170833,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/11/2019,Parts per million,23,96,0.147826,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/12/2019,Parts per million,24,100,0.1,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/13/2019,Parts per million,23,96,0.082609,0.2,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/14/2019,Parts per million,23,96,0.147826,0.4,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/15/2019,Parts per million,24,100,0.108333,0.5,23,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/16/2019,Parts per million,24,100,0.083333,0.4,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/17/2019,Parts per million,23,96,0.034783,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/18/2019,Parts per million,24,100,0.095833,0.3,18,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/19/2019,Parts per million,24,100,0.154167,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/20/2019,Parts per million,23,96,0.1,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/21/2019,Parts per million,24,100,0.154167,0.3,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/22/2019,Parts per million,23,96,0.121739,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/23/2019,Parts per million,23,96,0.104348,0.2,4,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/24/2019,Parts per million,24,100,0.095833,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/25/2019,Parts per million,24,100,0.141667,0.4,21,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/26/2019,Parts per million,22,92,0.254545,0.4,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/27/2019,Parts per million,24,100,0.270833,0.6,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/28/2019,Parts per million,24,100,0.133333,0.2,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/29/2019,Parts per million,23,96,0.221739,0.4,21,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/30/2019,Parts per million,24,100,0.233333,0.3,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/1/2019,Parts per million,24,100,0.295833,0.3,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/2/2019,Parts per million,23,96,0.204348,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/3/2019,Parts per million,23,96,0.147826,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/4/2019,Parts per million,24,100,0.104167,0.2,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/5/2019,Parts per million,22,92,0.090909,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/6/2019,Parts per million,24,100,0.195833,0.3,6,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/7/2019,Parts per million,24,100,0.141667,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/8/2019,Parts per million,23,96,0.169565,0.3,3,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/9/2019,Parts per million,24,100,0.2875,0.4,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/10/2019,Parts per million,19,79,0.373684,0.7,10,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/11/2019,Parts per million,22,92,0.113636,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/12/2019,Parts per million,24,100,0.120833,0.3,7,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/13/2019,Parts per million,24,100,0.179167,0.2,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/14/2019,Parts per million,23,96,0.104348,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/15/2019,Parts per million,24,100,0.1125,0.3,22,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/16/2019,Parts per million,24,100,0.166667,0.3,2,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/17/2019,Parts per million,23,96,0.182609,0.4,13,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/18/2019,Parts per million,24,100,0.104167,0.2,8,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/19/2019,Parts per million,24,100,0.1375,0.4,23,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/20/2019,Parts per million,23,96,0.169565,0.4,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/21/2019,Parts per million,24,100,0.179167,0.4,22,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/22/2019,Parts per million,24,100,0.3125,0.5,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/23/2019,Parts per million,23,96,0.326087,0.6,20,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/24/2019,Parts per million,24,100,0.2375,0.4,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/25/2019,Parts per million,24,100,0.2375,0.3,6,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/26/2019,Parts per million,23,96,0.3,0.5,9,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/27/2019,Parts per million,23,96,0.356522,0.5,1,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/28/2019,Parts per million,24,100,0.229167,0.6,23,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/29/2019,Parts per million,23,96,0.321739,0.5,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/30/2019,Parts per million,24,100,0.133333,0.2,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/31/2019,Parts per million,24,100,0.075,0.1,0,,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/1/2019,Parts per million,19,79,0.2,0.2,5,2,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
51,161,1004,37.28342,-79.88452,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/2/2019,Parts per million,24,100,0.2125,0.3,5,3,East Vinton Elementary School,Virginia,Roanoke,Vinton,"Roanoke, VA",3/6/2020
